first_competitor,second_competitor,category_id,winner,match_id
2000036,2000086,51404974,2000036,53172672
1800415,1600459,73048877,1800415,53175644
1500381,1500382,36008564,1500382,53211216
1900353,1900375,69254490,1900375,53212129
1800403,1900319,23655601,1900319,53215168
1600125,1501184,47337021,1501184,53234637
1500106,1500336,37540814,1500106,53247595
2000062,1600185,24723992,1600185,53248769
1700114,1600249,66137940,1700114,53249290
1500383,1700114,24280048,1700114,53257006
1600605,2000074,70701621,2000074,53266949
1600185,1600531,54769278,1600531,53269374
1600531,1500662,94145454,1500662,53291166
1800154,1500426,20510342,1500426,53307178
1900386,1900375,73673141,1900375,53315443
1600248,1700076,53453606,1700076,53324881
1500383,1800154,44647410,1800154,53334400
2000036,1800422,24337055,1800422,53380262
1600297,1600468,79901281,1600297,53382198
1900331,1900347,52483288,1900347,53420284
1700167,1700116,53453606,1700167,53423281
1700353,1600458,73048877,1600458,53423440
2000106,2000079,52483288,2000106,53424345
1800019,2000032,28586144,2000032,53442517
2000032,1800348,28586144,1800348,53454568
2000161,1600502,20625435,2000161,53491881
2000092,2000084,69254490,2000084,53493439
1500449,1500468,78273662,1500468,53494899
1500382,1700114,36008564,1500382,53495586
1700453,1800236,61075387,1700453,53529400
1600618,1500727,35731376,1500727,53530376
1500217,1800031,22989802,1500217,53540586
1600391,1600056,48884355,1600391,53576145
1700513,1800207,63388575,1800207,53618955
1600531,1600185,24723992,1600531,53619470
1501184,1500335,37376827,1500335,53634032
1500423,2000081,40556595,1500423,53635908
1500395,1900409,37540814,1500395,53656570
1900153,1900321,93894916,1900153,53660927
1600458,1700367,63722814,1600458,53661703
1500239,1500146,92288378,1500239,53665894
2000085,1900021,23655601,2000085,53666821
1500375,2000078,87593816,1500375,53687950
1500423,1800395,40556595,1500423,53690704
1500533,1500335,37376827,1500533,53700876
2000054,1900376,70083850,1900376,53702834
1500095,1800003,92798146,1500095,53706298
1600604,1500008,76434048,1500008,53714694
1600531,1500158,94145454,1600531,53724518
1500007,1500419,40556595,1500007,53732198
1600125,1500379,37376827,1600125,53744302
2000022,2000196,24337055,2000196,53767597
1600083,1501182,66137940,1501182,53786155
1500160,1500311,93340099,1500160,53791948
1800208,1700024,88048778,1700024,53807556
1500410,1500379,3837516,1500410,53816737
1500158,1500217,22989802,1500217,53819799
1800351,1800330,96146351,1800351,53850005
1500401,1500426,38215718,1500426,53868072
1900263,2100067,93894916,2100067,53899883
1700256,1600248,53453606,1700256,53901379
1700176,1600433,24653464,1600433,53921159
1500635,1700116,53453606,1700116,53937971
1600226,1600443,78601896,1600226,53968483
1700531,1700297,20625435,1700297,53980374
2000082,2000311,81687208,2000082,54029401
1600504,1500391,32773529,1600504,54034858
1900378,1900196,34803546,1900378,54045138
1700254,1600531,92303021,1600531,54049957
1600088,1600251,88048778,1600251,54058729
1600329,1500101,32773529,1500101,54065727
1800366,2000026,94410639,1800366,54074360
2000338,1600083,24280048,2000338,54085452
1500648,1600507,16191362,1600507,54086292
2000032,1700390,28586144,1700390,54090390
2000077,1501107,26779662,1501107,54112688
1600268,1700256,92798146,1700256,54167919
1501184,1900303,66137940,1501184,54169023
1500146,1500655,92288378,1500655,54185212
1800096,1700224,24653464,1800096,54203854
1501192,1700487,88048778,1501192,54224184
1600214,1500239,53784671,1500239,54227063
1700256,1700230,53453606,1700256,54235960
2000211,1900176,83384433,1900176,54254007
1900307,1800096,81687208,1800096,54289108
1700071,1900126,86839569,1900126,54290784
2000185,2100191,93894916,2000185,54298023
1500382,1500381,36008564,1500382,54298835
2000101,1500426,20510342,1500426,54299949
1800348,1700538,28586144,1800348,54300013
1900406,2000022,24337055,1900406,54309313
1600267,1500539,84357639,1600267,54317256
2000007,1700177,82473321,1700177,54318747
1500950,1500379,87593816,1500950,54322076
1600267,1700479,84357639,1600267,54330742
1800232,1600618,35731376,1600618,54338886
1800091,1700297,20625435,1700297,54363349
1700024,2000021,35731376,2000021,54364658
1500006,1900408,37540814,1500006,54376860
1500950,1500586,40556595,1500950,54378973
1800017,1700001,29469615,1700001,54387942
1600267,1500391,32773529,1500391,54393173
1700113,1500587,3837516,1500587,54405680
1900408,1500160,37540814,1500160,54416922
1700367,1800364,7798184,1800364,54425611
1900404,1900405,23655601,1900405,54456718
1600504,1500539,84357639,1500539,54457508
1600268,2000164,53453606,1600268,54460482
1800351,2000032,28586144,2000032,54472264
1700141,1700144,63722814,1700141,54474173
1600134,1501188,1605247,1600134,54492439
2000194,2000337,94410639,2000194,54494896
1900145,1900104,92303021,1900104,54506132
1500426,"",17626627,1500426,54511148
1600605,1600248,98242958,1600248,54513181
1500335,1700117,3837516,1700117,54520607
2000052,2000337,94410639,2000052,54533380
1900197,2000123,94113634,2000123,54557578
1500587,1500146,92288378,1500587,54583477
1600134,1600542,1605247,1600134,54593161
1600531,1800415,22989802,1600531,54602128
1500142,1800055,61653237,1500142,54649889
1500008,2000076,76434048,1500008,54665505
1600145,1700453,24653464,1700453,54671225
1700256,1900003,53453606,1900003,54672448
1500094,1500142,92798146,1500142,54680543
1600247,1800054,38479101,1600247,54687488
1500004,1500586,87593816,1500586,54703686
1800306,1900319,63388575,1800306,54718772
1600428,1800093,1605247,1600428,54723709
1700026,1600125,48884355,1600125,54742056
2000078,1800371,53784671,2000078,54743320
1700155,1600367,41150228,1700155,54762246
1600386,1500612,37376827,1600386,54769794
1600263,2100096,53453606,1600263,54845173
1700221,1800392,73048877,1800392,54852529
1800116,1501184,37376827,1501184,54854314
1700076,1700131,28586144,1700076,54888045
1500436,1500652,37376827,1500436,54889617
1500635,1700116,98242958,1500635,54901864
1500419,2100076,87593816,1500419,54920724
2000004,2000082,81687208,2000082,54930431
1500095,1600605,92798146,1500095,54966508
1600604,1700144,76434048,1600604,54985113
1800364,1800392,73048877,1800364,54996917
1900376,1800366,51404974,1800366,55022755
1500949,1500394,93340099,1500949,55024332
1500391,1500101,32773529,1500101,55028769
1700353,1800062,98242958,1700353,55085312
1600297,1500335,47337021,1600297,55094202
1600174,1500213,26060937,1500213,55101780
1700254,1500422,22019079,1500422,55128976
1600026,1800017,26060937,1800017,55185471
1700197,1700510,48884355,1700197,55186223
1700114,1600249,66137940,1600249,55205582
2100088,2100272,24337055,2100272,55240690
1700453,1700167,24653464,1700167,55249907
1600083,1500215,37540814,1500215,55253095
1600450,1500142,98635634,1600450,55256384
2000259,1900319,81687208,1900319,55258269
1800098,1900309,38479101,1800098,55273447
1600604,1600409,70701621,1600604,55305797
1600329,1700110,84357639,1700110,55343673
1900233,1700131,28586144,1700131,55352799
1501107,2000101,47197446,1501107,55390839
1900365,1700530,48884355,1700530,55428358
2100204,1900040,3585411,1900040,55467775
1700256,1600268,53453606,1600268,55472090
1800003,1500391,69502754,1800003,55485859
1500587,1700117,53784671,1500587,55508143
1800207,1900402,69254490,1800207,55515085
1500693,1800395,40556595,1800395,55533430
1700075,1800062,28586144,1800062,55536277
1600531,1500662,66740516,1500662,55537379
1900176,2000204,83384433,1900176,55568086
1700290,2000032,28586144,2000032,55575024
1500586,1600431,1605247,1600431,55578066
1700542,1900353,52483288,1700542,55581144
1800207,1600504,84357639,1600504,55582472
1700153,1800208,41150228,1800208,55610439
2000344,1900197,94113634,1900197,55619052
1500408,1800017,29469615,1800017,55619900
1600604,1600248,98242958,1600604,55626363
1600115,2000021,1605247,2000021,55632435
1500419,1500586,1605247,1500586,55648565
1700380,1700226,84357639,1700226,55672927
1800312,1700166,41150228,1800312,55694544
1500003,1500423,95276352,1500423,55716651
2000193,2000099,70083850,2000099,55758388
1900319,2000084,52483288,2000084,55778048
1500693,1500423,95276352,1500423,55796194
1600297,1500612,37376827,1500612,55808844
1900319,1900020,69254490,1900319,55809808
1500381,1600434,47337021,1500381,55833716
1700076,2000032,28586144,2000032,55838374
1500419,1500382,36008564,1500382,55842662
1600264,1700153,3837516,1700153,55848706
1700114,1500215,24280048,1500215,55868790
1500336,1500395,24280048,1500395,55875472
1800211,1700254,82473321,1700254,55886535
2000006,1900105,24337055,2000006,55920300
1700141,1700144,63722814,1700144,55949139
1800403,1800306,63388575,1800306,55955036
1600613,1600087,28586144,1600087,55970652
1600421,1700194,61075387,1600421,55973046
2000032,1700390,28586144,2000032,55985262
1800104,1800096,84357639,1800104,55986616
1600531,1800031,22989802,1800031,55989072
1900311,1800104,32058656,1900311,55990335
1600613,2100238,38479101,1600613,56014301
1500299,1500410,37376827,1500410,56063027
2000056,2000093,94113634,2000093,56072857
1800021,1500612,3837516,1500612,56077561
1500426,1500381,26060937,1500426,56078964
1500645,1500008,76434048,1500008,56097130
1600248,1600613,67704249,1600248,56118680
1500655,1500239,92288378,1500239,56121321
1500692,1500326,87593816,1500326,56148301
1900104,1900145,92303021,1900145,56163175
1600514,2100050,1605247,1600514,56170623
1700110,1600267,32773529,1600267,56177640
2100081,2100191,93894916,2100191,56194101
1500163,1800392,83576777,1800392,56226848
1700083,1700154,61075387,1700154,56271280
1900309,2000007,53453606,2000007,56282179
1600267,1600504,32773529,1600504,56296901
1500112,1700015,78601896,1700015,56308784
1500382,1500383,35840763,1500382,56325187
1600428,1500692,1605247,1600428,56354725
1900105,1900263,93894916,1900105,56364256
1900319,1900388,23655601,1900319,56366960
2000164,2000041,24653464,2000164,56372054
1500391,1500682,32773529,1500682,56394064
1700390,1800019,67704249,1700390,56400763
1600502,2000095,41150228,2000095,56455856
1500375,1800395,40556595,1500375,56475234
1900003,1600094,53453606,1900003,56475987
2100276,2000085,23655601,2000085,56481970
2000195,1800326,51404974,1800326,56494580
1500426,1500408,20510342,1500408,56507561
1800104,1700167,81687208,1800104,56512101
2000085,2000202,23655601,2000202,56554714
1600268,1800003,32058656,1800003,56561923
1500101,1500682,69502754,1500101,56611819
2100281,2100067,93894916,2100067,56662215
2100243,1700484,63388575,2100243,56678534
2000007,1600613,28586144,1600613,56686875
1700110,1600267,84357639,1600267,56688308
2000171,1700116,38479101,2000171,56692101
1500426,1700117,17626627,1700117,56700793
1500299,1500335,47337021,1500299,56717908
2000213,1900046,94410639,2000213,56718137
1700144,1700253,63722814,1700144,56719009
2000021,1600372,35731376,1600372,56728529
1900104,1900042,17579854,1900104,56731045
1700254,1600531,22019079,1600531,56763214
1900041,1900379,24337055,1900379,56765443
1500410,1600083,37376827,1600083,56778829
1501107,1500426,36008564,1500426,56783174
1800415,1800392,7798184,1800392,56791666
1600396,2000066,15723691,1600396,56796341
2100188,2000211,83384433,2000211,56803323
1600267,1800096,84357639,1600267,56804299
1900069,1800411,69254490,1800411,56822042
1800371,2000020,40556595,1800371,56832215
1600280,1600257,98242958,1600280,56852282
1900405,1900404,73673141,1900405,56867559
2100210,2000086,24337055,2000086,56872771
1900145,1700385,67704249,1700385,56895350
1700110,1800003,69502754,1800003,56899809
1700483,1800127,65548502,1700483,56913772
2000021,1600502,35731376,2000021,56914158
1800392,1800415,7798184,1800392,56923333
1600134,1700483,1605247,1600134,56930034
1600409,1500142,92798146,1500142,56943417
1600331,1600381,41150228,1600331,56947186
1600604,1500845,98242958,1600604,56963167
1700167,1900309,24653464,1700167,56969877
1900102,1800348,38479101,1800348,57015295
2000271,1800062,67704249,2000271,57021934
2100248,1900371,94394146,1900371,57049241
1800154,1600125,79901281,1800154,57067090
1900033,2100193,51404974,1900033,57067560
1500268,1500239,93340099,1500239,57086109
2000020,2000078,40556595,2000078,57117009
1900402,1900381,69254490,1900381,57129468
2000023,1900105,24337055,1900105,57149398
1900307,2000087,52483288,1900307,57195563
2000046,2000037,93894916,2000037,57197653
1900387,2000210,69254490,1900387,57214592
1700453,1800104,61075387,1700453,57225534
1900402,1900319,73673141,1900319,57317775
1500346,1700153,1605247,1500346,57321767
1500612,1500383,44647410,1500612,57328522
1500635,1700353,98242958,1700353,57356177
1800208,1800091,20625435,1800208,57378683
1500160,1500395,37540814,1500160,57381063
1600247,1700254,67704249,1600247,57399723
1500587,1500002,53784671,1500587,57417277
2000032,1700538,82473321,2000032,57417824
1800018,1900042,92303021,1900042,57423507
2000037,1900242,93894916,1900242,57454266
1600329,1800096,32058656,1600329,57469689
2100076,2000039,1605247,2000039,57473174
2000014,2100219,83384433,2000014,57512043
1500217,1500158,22989802,1500217,57531141
1500381,2100049,26060937,2100049,57551422
1500379,1500419,40556595,1500379,57561496
1900226,1700024,41150228,1700024,57567177
1700167,1800418,81687208,1700167,57577799
1600329,1800055,61653237,1600329,57595576
1600279,1700015,78601896,1700015,57598795
1500950,1500394,53784671,1500394,57615254
1800415,1500422,22019079,1500422,57615754
1800395,1500382,15723691,1500382,57662746
1600087,1700116,38479101,1600087,57666930
2000038,1800366,70083850,1800366,57682390
1700160,1900319,24653464,1700160,57690730
1900274,1800350,51404974,1800350,57694548
1900272,1501192,20625435,1501192,57705136
2000032,1800062,28586144,1800062,57769496
1600134,2100094,1605247,1600134,57776642
2000045,1900226,24337055,2000045,57797506
2100077,2000039,1605247,2100077,57810566
1600247,1600280,98242958,1600247,57811552
2000035,1700529,48884355,2000035,57820028
1900226,2000037,41150228,2000037,57824001
1800207,1600421,61075387,1800207,57845475
2000032,1800062,28586144,2000032,57856574
2000163,1700273,41150228,2000163,57868451
1600226,1600531,94145454,1600531,57892070
1500379,1800371,95276352,1500379,57909223
1700094,1600115,41150228,1600115,57940397
1800418,2000107,12375490,1800418,57956622
2100080,1900145,94394146,2100080,57968903
1900378,2000225,34803546,1900378,57973526
1800098,1700154,38479101,1700154,57982950
1500382,1500006,24280048,1500382,57989677
1900321,2000014,93894916,2000014,57991839
1600604,1500635,46026656,1600604,58002779
1501195,1800207,84357639,1800207,58011276
1500006,2000077,24280048,1500006,58019669
1500158,1600531,47420611,1600531,58062156
1500095,1600409,92798146,1600409,58111452
1800227,1800133,41150228,1800133,58126118
1800042,1500382,9759481,1500382,58127604
1600618,2000021,35731376,2000021,58144433
2000150,1500692,1605247,1500692,58166599
2100275,1900104,94394146,1900104,58173416
2000271,1900042,92303021,1900042,58184848
2000032,1800062,82473321,2000032,58187480
1900042,1900145,94394146,1900042,58197116
1501192,1700134,41150228,1501192,58197423
1800207,1800098,24653464,1800207,58248394
1600075,1600083,47337021,1600075,58273957
1800317,2000183,52483288,1800317,58286666
1900151,2000172,61075387,1900151,58288770
1500326,2000021,87593816,2000021,58290612
1500612,1600075,47337021,1600075,58297212
1700160,1800019,38479101,1800019,58303509
1900020,2000258,69254490,1900020,58305686
1800015,1800241,80027610,1800015,58322397
2100085,2100212,24337055,2100212,58332354
1500408,1500587,17626627,1500408,58335406
1900087,2000182,69254490,1900087,58348342
1501192,2100104,35731376,2100104,58378543
2000335,1900153,83384433,1900153,58386223
1600248,1700225,28586144,1600248,58412885
1600257,1600280,63722814,1600257,58429640
1500587,1500423,53784671,1500423,58461691
1700353,1600087,38479101,1600087,58470950
1700331,1700127,67704249,1700331,58565740
1500587,1500239,53784671,1500239,58604949
1700114,1600083,66137940,1700114,58606846
1900042,1700385,92303021,1700385,58623711
1600257,2000033,83410081,1600257,58630720
1500978,1600280,76434048,1500978,58639463
2000021,1600088,35731376,2000021,58653569
1500215,1500382,24280048,1500215,58656828
1800091,1900383,51404974,1800091,58669318
1600279,1600226,78601896,1600226,58692989
1900309,1600613,67704249,1600613,58695573
1900368,2100214,83384433,1900368,58699108
2000044,2000027,70083850,2000044,58703969
1800348,1700390,28586144,1800348,58729918
1500160,2100049,15723691,2100049,58754816
2000338,1500648,37540814,2000338,58757367
1700254,1700144,63722814,1700254,58762030
2100189,2100204,3585411,2100189,58781147
1900307,2000004,81687208,1900307,58791596
2000048,1900319,69254490,1900319,58798278
2100200,2100279,12375490,2100279,58862250
1500426,1800017,26060937,1500426,58865195
1900379,2000044,70083850,2000044,58888276
1600421,1501195,84357639,1501195,58914598
1500382,1700114,12095412,1700114,58927137
1900042,1900067,94394146,1900042,58945434
1900249,1900365,34803546,1900365,58970689
1700256,1600087,53453606,1700256,58984404
1900041,1900321,51404974,1900041,58988980
1800392,1500468,42911125,1800392,59023520
2000099,1900321,70083850,2000099,59050218
2000007,1700256,38479101,2000007,59068030
1900368,2000037,83384433,2000037,59074941
2000350,1900384,94410639,1900384,59125633
1700141,1800415,22019079,1800415,59131556
1700010,1700001,15723691,1700001,59147404
1500426,1600434,47337021,1500426,59152910
1800247,1800104,52483288,1800104,59154018
1500383,1500612,37376827,1500612,59165716
1900233,1900309,67704249,1900309,59171990
1900251,2100271,70083850,2100271,59212175
1600502,2000021,35731376,2000021,59234652
1500419,2000154,1605247,1500419,59251868
1501192,2100104,35731376,2100104,59253304
1800207,1800306,63388575,1800207,59258674
1700256,1500845,53453606,1700256,59261742
2000087,1700167,81687208,1700167,59290463
1500693,1500950,53784671,1500950,59330115
1600279,1700015,40461362,1700015,59354354
1500410,1500556,3837516,1500410,59374767
1600247,1800019,98242958,1600247,59382934
2000034,1900238,70083850,1900238,59407082
1500272,1500310,37540814,1500272,59428302
1600083,1500648,16191362,1500648,59473647
1800056,1800098,28586144,1800056,59484770
1800289,1700024,20625435,1700024,59509839
1500004,1500693,53784671,1500004,59522159
1700071,1800015,79901281,1700071,59525658
2100098,2000066,53784671,2100098,59530092
1500379,1500423,1605247,1500423,59534874
1900319,2000084,69254490,1900319,59545783
1500379,1600297,37376827,1600297,59558908
1500163,1800031,80466941,1800031,59563654
2100100,2000066,3837516,2000066,59576477
1500346,1501188,1605247,1501188,59582663
1500148,1500408,29469615,1500148,59586372
1500391,1600267,32773529,1600267,59594890
1800031,1500720,80466941,1800031,59617381
1600248,1700367,63722814,1700367,59630031
1900105,2000197,94113634,1900105,59664045
1500102,1500692,53784671,1500102,59733719
1800403,1700479,63388575,1700479,59733860
1700114,1600249,20510342,1600249,59762136
1600125,1600148,48884355,1600125,59769769
1900364,1800015,79901281,1900364,59783507
1900306,2000347,96146351,2000347,59816795
1500383,1500426,47337021,1500426,59834542
2000089,1700181,41150228,1700181,59838289
1500586,1500419,1605247,1500419,59839437
1800003,1500845,92798146,1800003,59852679
2000037,2000046,93894916,2000046,59866465
2000185,2000093,94113634,2000093,59866474
1500419,1600428,1605247,1600428,59871507
1500003,1500693,87593816,1500003,59875496
1700368,1600329,32058656,1600329,59891452
1800289,1700376,20625435,1700376,59908434
1500142,1600329,61653237,1500142,59909223
1500336,1500648,17626627,1500336,59930195
1800404,1800023,65548502,1800404,59989398
1900321,2000022,51404974,2000022,60025316
2000164,1700196,24653464,2000164,60054460
1700538,1800062,82473321,1800062,60056844
1600247,1600531,83410081,1600247,60072805
1500587,1500239,53784671,1500239,60152519
1500449,1700127,73048877,1500449,60162517
1500381,1501182,69047473,1501182,60168190
1700530,2000089,48884355,1700530,60197818
1900001,2000315,12375490,1900001,60206103
1900294,1500434,35731376,1500434,60213469
1800392,1800415,73048877,1800392,60232360
1600514,2100076,1605247,1600514,60234666
1500682,1500101,32773529,1500101,60235828
2000014,1900153,93894916,2000014,60237813
1600604,1500978,46026656,1500978,60241232
2100074,1500335,90270649,1500335,60241927
1500379,2000078,95276352,2000078,60250896
1500217,1500158,94615162,1500217,60270594
1500410,1500299,3837516,1500299,60282673
1500375,1500587,53784671,1500375,60290133
1500612,1500335,37376827,1500612,60319000
1600604,1500112,89059425,1500112,60354775
2100248,2100080,94394146,2100080,60370272
1800096,1800207,52483288,1800207,60371971
1600226,1500720,22989802,1500720,60373097
1800093,1600372,35731376,1600372,60396148
1600531,1800415,22019079,1600531,60405560
2000223,1900388,69254490,2000223,60421202
1500379,1800278,44647410,1500379,60436458
1900309,1900311,52483288,1900311,60438781
1500434,1600428,35731376,1500434,60469758
1500382,1700114,24280048,1500382,60478026
2000038,2000008,70083850,2000038,60502511
1800062,1700256,28586144,1800062,60527196
1700114,1600249,20510342,1700114,60567575
1600251,1600088,88048778,1600251,60570906
1800091,1900272,20625435,1900272,60587138
2100224,2000259,81687208,2000259,60654287
1600094,1800003,53453606,1800003,60672926
1600531,1500217,22989802,1500217,60694083
1800211,1700254,82473321,1700254,60699497
2000008,2000098,94410639,2000098,60733762
2000013,2000008,70083850,2000013,60738529
1800062,2000032,82473321,2000032,60741288
1900242,1700530,83384433,1900242,60789715
1700153,1600428,1605247,1600428,60792532
1500383,1900289,47337021,1500383,60803957
1600604,1700256,98242958,1600604,60812028
1700114,1500382,35840763,1500382,60825345
1800104,1900102,24653464,1800104,60844977
2000337,2000350,94410639,2000350,60864305
1501184,1500410,37376827,1500410,60883965
1600248,1600531,83410081,1600531,60884826
1500586,1500375,40556595,1500375,60900466
1500310,1600428,47337021,1500310,60904301
2100095,1700221,22019079,1700221,60913260
1800371,1600451,87593816,1600451,60926717
1600251,1700376,88048778,1700376,60952501
1500271,1500382,9759481,1500271,60979747
1700331,1800415,40461362,1700331,60988696
1600505,1600409,92798146,1600409,61013977
1900041,1700486,12541500,1900041,61015261
1500391,1600267,84357639,1500391,61029025
1800093,2000089,48884355,1800093,61048659
2000007,1800418,12375490,2000007,61085179
2100225,2100200,12375490,2100225,61100642
1500730,1500692,95276352,1500730,61171818
1600177,1500612,97191435,1500612,61186338
1500310,1500336,37540814,1500336,61197887
1500381,2000066,47337021,1500381,61223762
2000182,1900079,69254490,1900079,61248493
1800056,2000007,38479101,1800056,61255480
1900104,1900145,35578273,1900104,61261101
1600531,1800364,58447675,1800364,61275160
1800003,1600329,32058656,1600329,61280380
1500383,1900100,66137940,1500383,61280916
1900242,1600615,79901281,1600615,61282917
2000016,1800098,12375490,1800098,61312470
1500845,1800019,53453606,1800019,61406926
1800021,1500410,3837516,1500410,61431261
1800312,1800404,48884355,1800312,61445186
1500239,1500646,90270649,1500239,61454708
1700479,1700453,84357639,1700453,61464644
1600267,1500093,32773529,1500093,61466213
2000033,1800415,7798184,1800415,61469734
1600504,1700110,32058656,1600504,61517698
1700256,1800003,32058656,1800003,61529639
1700114,1500383,66137940,1700114,61581607
1900067,1900145,94394146,1900145,61611090
1700085,2000171,38479101,2000171,61612212
1900100,1700153,3837516,1900100,61627231
1800019,1800348,38479101,1800019,61640795
2100082,2000117,96146351,2100082,61665090
2100080,1900145,94394146,2100080,61686788
2000343,1700153,41150228,1700153,61703810
2000336,1800017,26060937,1800017,61704925
2000186,1900123,41150228,2000186,61729576
1700225,2000032,67704249,2000032,61735053
1500665,1800415,22019079,1800415,61771065
1600088,1500326,88048778,1500326,61792703
1800371,1500586,1605247,1500586,61817191
1500692,1500315,1605247,1500692,61826630
1600329,1700110,32058656,1600329,61848441
1800208,1501192,35731376,1800208,61880986
1500292,2100097,40556595,1500292,61906555
1600249,1500383,66137940,1500383,61921312
1800364,1800392,73048877,1800392,61923712
2000259,2000183,81687208,2000183,61928475
1700024,1800093,41150228,1800093,61934949
1500426,1700010,85423143,1700010,61972545
1900319,1800104,61075387,1900319,61978040
1500587,1500379,53784671,1500587,61983100
1700131,1700175,82473321,1700175,61986533
1900036,1900402,69254490,1900036,62014916
1700530,1800114,48884355,1700530,62023918
1700117,1500268,93340099,1500268,62031705
1700254,1700076,82473321,1700076,62032103
1800093,1600621,41150228,1800093,62061347
1500391,1500101,32773529,1500101,62069783
2000254,1900375,69254490,1900375,62071481
2100082,1800418,96146351,1800418,62072109
2100200,1900060,12375490,1900060,62078782
1500379,1800021,1605247,1500379,62090993
1800207,1700453,61075387,1700453,62092746
1700310,1700167,24653464,1700167,62100699
2000183,2000263,81687208,2000263,62144168
1800313,1900091,48884355,1900091,62216184
1501184,1500410,37376827,1500410,62282748
1900105,1800326,20625435,1800326,62297846
1700224,1900311,24653464,1900311,62307114
1500382,1600026,9759481,1500382,62318780
2000200,1800349,24337055,1800349,62351730
2100276,2000085,23655601,2100276,62364189
1600329,1700110,32058656,1600329,62380369
1500326,2100077,87593816,1500326,62390741
1900404,1900020,23655601,1900020,62400607
1500336,1500006,37540814,1500006,62402946
2000085,2000202,23655601,2000202,62412104
1600604,1700353,53453606,1600604,62444349
1500160,1500239,37540814,1500160,62467687
1700153,1800208,41150228,1800208,62483587
1500845,1700256,53453606,1700256,62506860
1600531,1700221,22019079,1600531,62509486
1600251,2000021,35731376,2000021,62510832
1600329,1700110,69502754,1600329,62531680
1600145,2000050,24653464,1600145,62532643
1900035,2100200,12375490,2100200,62540685
1500408,1700114,47337021,1500408,62572921
1500101,1500142,69502754,1500142,62599350
1500648,1600297,16191362,1600297,62625587
2000021,1700166,35731376,2000021,62636408
1900104,1800112,94394146,1900104,62645598
1600248,1700253,98242958,1600248,62647434
1500216,1500160,93340099,1500160,62684350
1700117,1500311,72846199,1500311,62702538
1800112,1700230,67704249,1800112,62719540
1600514,1700166,41150228,1600514,62723322
1900331,1900353,69254490,1900353,62727130
1700297,1800208,88048778,1800208,62731772
1900405,1900319,52483288,1900319,62750218
1900402,1900386,73673141,1900386,62750461
2100269,1800238,38479101,2100269,62750743
1600249,1700114,20510342,1700114,62771233
1800306,1800207,63388575,1800207,62778054
1500648,1600297,67284773,1500648,62779416
1900104,1900042,92303021,1900042,62836551
1501188,2000192,1605247,2000192,62904797
1800411,1900402,52483288,1800411,62915101
1700331,1600337,92303021,1600337,62930017
1700227,1800392,7798184,1800392,62981328
2100098,1500379,53784671,1500379,63001751
1500726,1600064,35731376,1600064,63018249
1600621,1700181,41150228,1600621,63019935
1500587,1500375,92288378,1500587,63039413
2100276,2000085,23655601,2000085,63068446
1500586,1500423,53784671,1500423,63080239
1500612,1700114,47337021,1700114,63086381
1900382,1800403,23655601,1900382,63106325
1600267,1700453,84357639,1600267,63193751
1600531,2000033,67704249,2000033,63196070
1600507,1500383,37376827,1500383,63198396
2000028,2000086,24337055,2000086,63205069
1700530,2000094,79901281,1700530,63221655
2000342,2000346,94410639,2000342,63235003
1600267,1700110,84357639,1600267,63236909
1700015,1800031,22989802,1700015,63244520
1800403,1900069,63388575,1900069,63263350
1800350,1900366,12541500,1800350,63285240
1500693,1500423,40556595,1500423,63296461
1500612,1500410,47337021,1500410,63332474
1500410,1500612,90270649,1500410,63365182
1800306,1900069,63388575,1900069,63368435
1700227,1800364,7798184,1800364,63383485
1800042,1500336,24280048,1800042,63394949
1800226,1500410,3837516,1500410,63399814
1500845,1800392,83410081,1800392,63405835
1700131,1700356,28586144,1700356,63410616
1600297,1501184,65548502,1600297,63436090
1500426,1800017,26060937,1800017,63457109
1900285,1900385,94113634,1900285,63461365
1600115,1900365,48884355,1900365,63494215
1600428,1500326,35731376,1600428,63540155
1700144,1600094,98242958,1700144,63540503
2000309,2000258,69254490,2000309,63540557
1700167,1700291,24653464,1700167,63541864
1900409,2000338,37540814,2000338,63555807
1500423,2000020,40556595,1500423,63558698
2000037,1900105,94113634,2000037,63579183
1500394,1500216,53784671,1500394,63583053
1700177,1700538,82473321,1700177,63583927
1700529,1800241,34803546,1800241,63596321
1600263,1600248,53453606,1600263,63608638
1500874,1600088,35731376,1600088,63622179
1500422,1600531,22019079,1500422,63622942
1900407,1500213,15723691,1500213,63629294
1800015,1900308,37025873,1800015,63647049
1700529,1800404,65548502,1800404,63666492
1600409,1600185,70701621,1600409,63670400
2000066,1500612,3837516,1500612,63690912
1500635,1600505,92798146,1600505,63692091
1700196,2000164,24653464,2000164,63699779
1500394,1500587,53784671,1500394,63720843
1900406,1700486,51404974,1700486,63721375
1500426,1800425,15723691,1500426,63726598
1900263,2100214,93894916,1900263,63733391
1600433,1600329,32058656,1600329,63745831
1900020,1800411,69254490,1900020,63769148
1700224,1800104,24653464,1800104,63792665
1700155,2000163,41150228,1700155,63838429
1800232,1600351,35731376,1800232,63850065
1500382,2000101,36008564,1500382,63851666
2000016,1900311,52483288,1900311,63872187
1900069,1800408,63388575,1800408,63875259
1500160,1500376,93340099,1500160,63990234
1500382,1500215,24280048,1500215,63990492
2000086,2100070,51404974,2000086,64006830
1600531,1500163,54769278,1600531,64012602
1600190,1900003,53453606,1900003,64023734
